"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","name_localizedValue0","usertype","birth year","gender"
931,"2018-03-25 19:42:59","2018-03-25 19:58:30",3211,"Newark Ave",40.72152515,-74.046304543,3200,"MLK Light Rail",40.7111305,-74.0788855,29621,"Annual Membership","Subscriber",1991,2
205,"2018-03-25 19:43:13","2018-03-25 19:46:39",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,31762,"Annual Membership","Subscriber",1994,1
261,"2018-03-25 19:46:32","2018-03-25 19:50:53",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,31717,"Annual Membership","Subscriber",1959,2
305,"2018-03-25 19:48:20","2018-03-25 19:53:26",3187,"Warren St",40.7211236,-74.03805095,3211,"Newark Ave",40.72152515,-74.046304543,26272,"Annual Membership","Subscriber",1986,1
341,"2018-03-25 19:51:29","2018-03-25 19:57:11",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3640,"Journal Square",40.73367,-74.0625,26219,"Annual Membership","Subscriber",1984,1
200,"2018-03-25 19:53:01","2018-03-25 19:56:22",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,26243,"Annual Membership","Subscriber",1992,1
315,"2018-03-25 19:56:50","2018-03-25 20:02:05",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,26299,"Annual Membership","Subscriber",1986,1
308,"2018-03-25 20:08:41","2018-03-25 20:13:50",3185,"City Hall",40.7177325,-74.043845,3184,"Paulus Hook",40.7141454,-74.0335519,31868,"Annual Membership","Subscriber",1991,1
713,"2018-03-25 20:14:31","2018-03-25 20:26:24",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3202,"Newport PATH",40.7272235,-74.0337589,31711,"$25 Off Annual Membership","Subscriber",1991,1
251,"2018-03-25 20:16:44","2018-03-25 20:20:55",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3280,"Astor Place",40.71928220070702,-74.07126188278198,29618,"Annual Membership","Subscriber",1979,1
375,"2018-03-25 20:20:46","2018-03-25 20:27:01",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3202,"Newport PATH",40.7272235,-74.0337589,29583,"FREE Bonus Month with Annual Membership","Subscriber",1991,2
358,"2018-03-25 20:25:41","2018-03-25 20:31:40",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,31918,"Annual Membership","Subscriber",1982,1
334,"2018-03-25 20:25:42","2018-03-25 20:31:17",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,31949,"Annual Membership","Subscriber",1982,2
263,"2018-03-25 20:26:57","2018-03-25 20:31:20",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,29624,"Annual Membership","Subscriber",1972,1
560,"2018-03-25 20:34:52","2018-03-25 20:44:13",3268,"Lafayette Park",40.71346382669195,-74.06285852193832,3185,"City Hall",40.7177325,-74.043845,29267,"Join Citi Bike for $14.95/month","Subscriber",1979,1
434,"2018-03-25 20:35:48","2018-03-25 20:43:02",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3206,"Hilltop",40.7311689,-74.0575736,29454,"Annual Membership","Subscriber",1983,2
282,"2018-03-25 20:40:54","2018-03-25 20:45:37",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3214,"Essex Light Rail",40.7127742,-74.0364857,31954,"Annual Membership","Subscriber",1989,1
327,"2018-03-25 20:43:20","2018-03-25 20:48:47",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3187,"Warren St",40.7211236,-74.03805095,26303,"Annual Membership","Subscriber",1989,1
131,"2018-03-25 20:43:30","2018-03-25 20:45:41",3211,"Newark Ave",40.72152515,-74.046304543,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,26301,"$25 Off Annual Membership","Subscriber",1988,1
164,"2018-03-25 20:45:33","2018-03-25 20:48:18",3203,"Hamilton Park",40.727595966,-74.044247311,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,26228,"Annual Membership","Subscriber",1988,1
273,"2018-03-25 20:48:10","2018-03-25 20:52:44",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29666,"Annual Membership","Subscriber",1989,2
1407,"2018-03-25 20:49:55","2018-03-25 21:13:23",3187,"Warren St",40.7211236,-74.03805095,3210,"Pershing Field",40.742677141,-74.051788633,29539,"Annual Membership","Subscriber",1968,1
181,"2018-03-25 20:59:05","2018-03-25 21:02:06",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,31946,"Annual Membership","Subscriber",1992,1
277,"2018-03-25 20:59:20","2018-03-25 21:03:57",3214,"Essex Light Rail",40.7127742,-74.0364857,3185,"City Hall",40.7177325,-74.043845,26249,"Annual Membership","Subscriber",1980,1
230,"2018-03-25 21:04:47","2018-03-25 21:08:37",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26152,"Annual Membership - Save 15%","Subscriber",1990,1
151,"2018-03-25 21:05:06","2018-03-25 21:07:37",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,29518,"Annual Membership","Subscriber",1960,1
1000,"2018-03-25 21:06:15","2018-03-25 21:22:55",3209,"Brunswick St",40.7241765,-74.0506564,3191,"Union St",40.7182113,-74.0836394,31753,"Annual Membership","Subscriber",1990,1
377,"2018-03-25 21:07:51","2018-03-25 21:14:09",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3267,"Morris Canal",40.7124188237569,-74.03852552175522,26248,"Annual Membership","Subscriber",1984,1
464,"2018-03-25 21:10:04","2018-03-25 21:17:48",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,26215,"Annual Membership","Subscriber",1977,1
356,"2018-03-25 21:13:33","2018-03-25 21:19:29",3187,"Warren St",40.7211236,-74.03805095,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26303,"Annual Membership","Subscriber",1989,1
88,"2018-03-25 21:14:38","2018-03-25 21:16:06",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,29518,"Annual Membership","Subscriber",1960,1
246,"2018-03-25 21:16:17","2018-03-25 21:20:24",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,31946,"Annual Membership","Subscriber",1992,1
302,"2018-03-25 21:22:52","2018-03-25 21:27:54",3185,"City Hall",40.7177325,-74.043845,3214,"Essex Light Rail",40.7127742,-74.0364857,26249,"Annual Membership","Subscriber",1980,1
335,"2018-03-25 21:27:24","2018-03-25 21:32:59",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29622,"Citi Bike 30-Day Trial Plus $25 Off!","Subscriber",1987,2
176,"2018-03-25 21:38:35","2018-03-25 21:41:32",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29512,"Join Citi Bike for $14.95/month","Subscriber",1985,1
322,"2018-03-25 21:45:54","2018-03-25 21:51:17",3202,"Newport PATH",40.7272235,-74.0337589,3639,"Harborside",40.7192517,-74.034234,29536,"Annual Membership","Subscriber",1988,1
133,"2018-03-25 21:55:05","2018-03-25 21:57:19",3211,"Newark Ave",40.72152515,-74.046304543,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,26298,"Annual Membership","Subscriber",1971,1
366,"2018-03-25 22:01:24","2018-03-25 22:07:31",3183,"Exchange Place",40.7162469,-74.0334588,3199,"Newport Pkwy",40.7287448,-74.0321082,31861,"Annual Membership","Subscriber",1985,1
151,"2018-03-25 22:03:18","2018-03-25 22:05:49",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3213,"Van Vorst Park",40.71848892,-74.047726625,29270,"Annual Membership","Subscriber",1962,1
422,"2018-03-25 22:10:22","2018-03-25 22:17:24",3199,"Newport Pkwy",40.7287448,-74.0321082,3639,"Harborside",40.7192517,-74.034234,29586,"FREE Bonus Month with Annual Membership","Subscriber",1991,1
556,"2018-03-25 22:11:39","2018-03-25 22:20:56",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3195,"Sip Ave",40.73074262530658,-74.06378388404846,31859,"Annual Membership","Subscriber",1983,1
506,"2018-03-25 22:15:31","2018-03-25 22:23:57",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,31890,"FREE Bonus Month with Annual Membership","Subscriber",1990,1
1237,"2018-03-25 22:16:31","2018-03-25 22:37:08",3217,"Bayside Park",40.698650544,-74.082079678,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26263,"Join Citi Bike for $14.95/month","Subscriber",1983,1
384,"2018-03-25 22:29:12","2018-03-25 22:35:36",3203,"Hamilton Park",40.727595966,-74.044247311,3185,"City Hall",40.7177325,-74.043845,31709,"Annual Membership","Subscriber",1991,1
382,"2018-03-25 22:29:14","2018-03-25 22:35:36",3203,"Hamilton Park",40.727595966,-74.044247311,3185,"City Hall",40.7177325,-74.043845,26164,"Annual Membership","Subscriber",1987,2
249,"2018-03-25 22:33:10","2018-03-25 22:37:20",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,29205,"Annual Membership","Subscriber",1976,1
86,"2018-03-25 22:42:06","2018-03-25 22:43:32",3202,"Newport PATH",40.7272235,-74.0337589,3199,"Newport Pkwy",40.7287448,-74.0321082,31817,"$25 Off Annual Membership","Subscriber",NULL,0
366,"2018-03-25 22:42:28","2018-03-25 22:48:34",3202,"Newport PATH",40.7272235,-74.0337589,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,31920,"$25 Off Annual Membership","Subscriber",1990,1
222,"2018-03-25 22:44:56","2018-03-25 22:48:39",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,26263,"Annual Membership","Subscriber",1984,1
148,"2018-03-25 22:45:19","2018-03-25 22:47:47",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,26152,"Annual Membership - Save 15%","Subscriber",1981,1
241,"2018-03-25 22:47:27","2018-03-25 22:51:29",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3183,"Exchange Place",40.7162469,-74.0334588,31713,"$25 Off Annual Membership","Subscriber",1994,1
297,"2018-03-25 22:53:29","2018-03-25 22:58:27",3202,"Newport PATH",40.7272235,-74.0337589,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,31873,"Annual Membership","Subscriber",1978,1
226,"2018-03-25 22:55:37","2018-03-25 22:59:23",3639,"Harborside",40.7192517,-74.034234,3202,"Newport PATH",40.7272235,-74.0337589,29582,"Annual Membership","Subscriber",1990,1
103,"2018-03-25 22:56:05","2018-03-25 22:57:48",3203,"Hamilton Park",40.727595966,-74.044247311,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,26285,"Annual Membership from Citi Bike App","Subscriber",1988,1
334,"2018-03-25 22:58:24","2018-03-25 23:03:59",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,29622,"Join Citi Bike for $14.95/month","Subscriber",1978,0
178,"2018-03-25 23:02:27","2018-03-25 23:05:25",3481,"York St",40.71649,-74.04105,3213,"Van Vorst Park",40.71848892,-74.047726625,31870,"Annual Membership","Subscriber",1982,1
450,"2018-03-25 23:06:08","2018-03-25 23:13:39",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29492,"Annual Membership","Subscriber",1990,2
733,"2018-03-25 23:08:04","2018-03-25 23:20:18",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3190,"Garfield Ave Station",40.7104670233797,-74.07003879547119,26431,"Annual Membership","Subscriber",1988,1
312,"2018-03-25 23:08:05","2018-03-25 23:13:18",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,31927,"Annual Membership","Subscriber",1979,1
222,"2018-03-25 23:10:26","2018-03-25 23:14:08",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3267,"Morris Canal",40.7124188237569,-74.03852552175522,26258,"Annual Membership","Subscriber",1988,1
764,"2018-03-25 23:27:45","2018-03-25 23:40:29",3202,"Newport PATH",40.7272235,-74.0337589,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,31927,"Annual Membership","Subscriber",1978,1
495,"2018-03-25 23:27:59","2018-03-25 23:36:15",3638,"Washington St",40.7242941,-74.0354826,3202,"Newport PATH",40.7272235,-74.0337589,31940,"Annual Membership","Subscriber",1980,1
1024,"2018-03-25 23:29:02","2018-03-25 23:46:06",3209,"Brunswick St",40.7241765,-74.0506564,3196,"Riverview Park",40.7443187,-74.0439909,26170,"Annual Membership from Citi Bike App","Subscriber",1988,1
1634,"2018-03-25 23:46:50","2018-03-26 00:14:04",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,31859,"$25 Off Annual Membership","Subscriber",1990,1
90,"2018-03-25 23:48:28","2018-03-25 23:49:58",3211,"Newark Ave",40.72152515,-74.046304543,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,29615,"Annual Membership","Subscriber",1970,1
171,"2018-03-26 00:02:27","2018-03-26 00:05:19",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,29612,"Annual Membership","Subscriber",1981,1
148,"2018-03-26 00:06:51","2018-03-26 00:09:19",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,26266,"Annual Membership","Subscriber",1982,2
841,"2018-03-26 00:07:42","2018-03-26 00:21:44",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,31731,"CDCU","Subscriber",1956,1
379,"2018-03-26 00:09:54","2018-03-26 00:16:13",3638,"Washington St",40.7242941,-74.0354826,3213,"Van Vorst Park",40.71848892,-74.047726625,31802,"$25 Off Annual Membership","Subscriber",1992,1
228,"2018-03-26 00:10:50","2018-03-26 00:14:39",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3213,"Van Vorst Park",40.71848892,-74.047726625,31878,"Join Citi Bike for $14.95/month","Subscriber",1977,1
950,"2018-03-26 00:21:19","2018-03-26 00:37:09",3192,"Liberty Light Rail",40.7112423,-74.0557013,3202,"Newport PATH",40.7272235,-74.0337589,26262,"Annual Membership","Subscriber",1960,1
268,"2018-03-26 02:06:38","2018-03-26 02:11:06",3639,"Harborside",40.7192517,-74.034234,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26159,"Annual Membership","Subscriber",1971,1
241,"2018-03-26 02:44:23","2018-03-26 02:48:25",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3639,"Harborside",40.7192517,-74.034234,26159,"Annual Membership","Subscriber",1971,1
489,"2018-03-26 03:06:31","2018-03-26 03:14:41",3640,"Journal Square",40.73367,-74.0625,3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,26219,"Join Citi Bike for $14.95/month","Subscriber",1978,1
427,"2018-03-26 03:51:26","2018-03-26 03:58:33",3280,"Astor Place",40.71928220070702,-74.07126188278198,3195,"Sip Ave",40.73074262530658,-74.06378388404846,29434,"Annual Membership","Subscriber",1960,1
441,"2018-03-26 04:00:29","2018-03-26 04:07:51",3212,"Christ Hospital",40.734785818,-74.050443636,3195,"Sip Ave",40.73074262530658,-74.06378388404846,31675,"Annual Membership","Subscriber",1995,1
327,"2018-03-26 04:01:04","2018-03-26 04:06:32",3210,"Pershing Field",40.742677141,-74.051788633,3640,"Journal Square",40.73367,-74.0625,26155,"3 Day","Customer",NULL,0
198,"2018-03-26 04:14:28","2018-03-26 04:17:46",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3194,"McGinley Square",40.7253399253558,-74.06762212514877,31675,"Annual Membership","Subscriber",1990,1
613,"2018-03-26 04:37:35","2018-03-26 04:47:48",3190,"Garfield Ave Station",40.7104670233797,-74.07003879547119,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29244,"Annual Membership","Subscriber",1986,1
282,"2018-03-26 04:41:56","2018-03-26 04:46:38",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,31691,"Annual Membership - Save 15%","Subscriber",1990,1
152,"2018-03-26 04:47:35","2018-03-26 04:50:07",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3183,"Exchange Place",40.7162469,-74.0334588,26248,"Annual Membership","Subscriber",1980,1
123,"2018-03-26 05:18:39","2018-03-26 05:20:43",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31708,"Join Citi Bike for $14.95/month","Subscriber",1982,1
347,"2018-03-26 05:22:02","2018-03-26 05:27:49",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3639,"Harborside",40.7192517,-74.034234,26183,"Annual Membership","Subscriber",1957,1
360,"2018-03-26 05:22:48","2018-03-26 05:28:48",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3195,"Sip Ave",40.73074262530658,-74.06378388404846,26273,"Annual Membership","Subscriber",1962,1
207,"2018-03-26 05:30:35","2018-03-26 05:34:02",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3195,"Sip Ave",40.73074262530658,-74.06378388404846,31675,"Annual Membership","Subscriber",1981,1
186,"2018-03-26 05:48:59","2018-03-26 05:52:06",3213,"Van Vorst Park",40.71848892,-74.047726625,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,26280,"Annual Membership","Subscriber",1985,1
312,"2018-03-26 05:49:17","2018-03-26 05:54:29",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31691,"Annual Membership","Subscriber",1978,2
169,"2018-03-26 05:49:34","2018-03-26 05:52:23",3206,"Hilltop",40.7311689,-74.0575736,3209,"Brunswick St",40.7241765,-74.0506564,29454,"Annual Membership","Subscriber",1985,2
158,"2018-03-26 05:49:46","2018-03-26 05:52:25",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26303,"Annual Membership","Subscriber",1984,1
162,"2018-03-26 05:56:41","2018-03-26 05:59:23",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3184,"Paulus Hook",40.7141454,-74.0335519,26207,"Join Citi Bike for $14.95/month","Subscriber",1961,1
76,"2018-03-26 06:01:32","2018-03-26 06:02:48",3184,"Paulus Hook",40.7141454,-74.0335519,3183,"Exchange Place",40.7162469,-74.0334588,26158,"Annual Membership","Subscriber",1989,1
390,"2018-03-26 06:02:30","2018-03-26 06:09:00",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3639,"Harborside",40.7192517,-74.034234,31691,"Annual Membership","Subscriber",1992,1
296,"2018-03-26 06:08:39","2018-03-26 06:13:36",3207,"Oakland Ave",40.7376037,-74.0524783,3195,"Sip Ave",40.73074262530658,-74.06378388404846,29572,"Annual Membership","Subscriber",1977,1
295,"2018-03-26 06:08:45","2018-03-26 06:13:41",3207,"Oakland Ave",40.7376037,-74.0524783,3195,"Sip Ave",40.73074262530658,-74.06378388404846,29445,"Annual Membership","Subscriber",1958,1
153,"2018-03-26 06:11:11","2018-03-26 06:13:45",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26245,"Annual Membership","Subscriber",1980,1
173,"2018-03-26 06:15:39","2018-03-26 06:18:33",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3183,"Exchange Place",40.7162469,-74.0334588,26257,"Annual Membership","Subscriber",1973,1
334,"2018-03-26 06:18:52","2018-03-26 06:24:26",3280,"Astor Place",40.71928220070702,-74.07126188278198,3195,"Sip Ave",40.73074262530658,-74.06378388404846,29606,"Annual Membership","Subscriber",1979,1
211,"2018-03-26 06:19:26","2018-03-26 06:22:57",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3183,"Exchange Place",40.7162469,-74.0334588,26226,"Annual Membership","Subscriber",1992,1
235,"2018-03-26 06:20:48","2018-03-26 06:24:43",3481,"York St",40.71649,-74.04105,3187,"Warren St",40.7211236,-74.03805095,31934,"Annual Membership","Subscriber",1988,1
196,"2018-03-26 06:26:33","2018-03-26 06:29:50",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31762,"Annual Membership","Subscriber",1980,1
164,"2018-03-26 06:26:59","2018-03-26 06:29:43",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26243,"Annual Membership","Subscriber",1977,1
254,"2018-03-26 06:27:19","2018-03-26 06:31:34",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31914,"Annual Membership","Subscriber",1987,2
755,"2018-03-26 06:37:00","2018-03-26 06:49:36",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29280,"Annual Membership","Subscriber",1973,2
384,"2018-03-26 06:43:36","2018-03-26 06:50:01",3187,"Warren St",40.7211236,-74.03805095,3638,"Washington St",40.7242941,-74.0354826,31934,"Annual Membership","Subscriber",1988,1
526,"2018-03-26 06:49:42","2018-03-26 06:58:29",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,26213,"Annual Membership from Citi Bike App","Subscriber",1989,1
176,"2018-03-26 06:50:09","2018-03-26 06:53:05",3213,"Van Vorst Park",40.71848892,-74.047726625,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,31802,"Annual Membership","Subscriber",1962,1
172,"2018-03-26 06:50:13","2018-03-26 06:53:06",3213,"Van Vorst Park",40.71848892,-74.047726625,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,26216,"Annual Membership","Subscriber",1962,2
224,"2018-03-26 06:52:22","2018-03-26 06:56:07",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29635,"Annual Membership","Subscriber",1969,1
392,"2018-03-26 06:55:09","2018-03-26 07:01:41",3639,"Harborside",40.7192517,-74.034234,3199,"Newport Pkwy",40.7287448,-74.0321082,29536,"Annual Membership","Subscriber",1979,1
136,"2018-03-26 06:57:14","2018-03-26 06:59:30",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3213,"Van Vorst Park",40.71848892,-74.047726625,26280,"Annual Membership","Subscriber",1985,1
279,"2018-03-26 06:59:19","2018-03-26 07:03:58",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3183,"Exchange Place",40.7162469,-74.0334588,31847,"FREE Bonus Month with Annual Membership","Subscriber",1991,1
194,"2018-03-26 06:59:27","2018-03-26 07:02:42",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3184,"Paulus Hook",40.7141454,-74.0335519,29492,"Annual Membership","Subscriber",NULL,0
256,"2018-03-26 07:02:00","2018-03-26 07:06:17",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26158,"$25 Off Annual Membership","Subscriber",1994,1
386,"2018-03-26 07:02:42","2018-03-26 07:09:09",3639,"Harborside",40.7192517,-74.034234,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26294,"Annual Membership","Subscriber",1992,1
303,"2018-03-26 07:03:13","2018-03-26 07:08:17",3185,"City Hall",40.7177325,-74.043845,3184,"Paulus Hook",40.7141454,-74.0335519,29673,"Annual Membership","Subscriber",1979,1
354,"2018-03-26 07:04:00","2018-03-26 07:09:54",3639,"Harborside",40.7192517,-74.034234,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31691,"Annual Membership","Subscriber",1957,1
472,"2018-03-26 07:05:43","2018-03-26 07:13:36",3192,"Liberty Light Rail",40.7112423,-74.0557013,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31763,"FREE Bonus Month with Annual Membership","Subscriber",1985,1
173,"2018-03-26 07:05:49","2018-03-26 07:08:42",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29612,"$25 Off Annual Membership","Subscriber",1977,2
285,"2018-03-26 07:05:58","2018-03-26 07:10:43",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,29635,"Annual Membership","Subscriber",1956,1
530,"2018-03-26 07:06:56","2018-03-26 07:15:47",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3195,"Sip Ave",40.73074262530658,-74.06378388404846,26314,"Annual Membership","Subscriber",1969,1
176,"2018-03-26 07:07:53","2018-03-26 07:10:49",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31875,"Annual Membership","Subscriber",1975,1
220,"2018-03-26 07:09:37","2018-03-26 07:13:18",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3195,"Sip Ave",40.73074262530658,-74.06378388404846,29512,"Annual Membership","Subscriber",1994,1
281,"2018-03-26 07:11:19","2018-03-26 07:16:00",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,31875,"Annual Membership","Subscriber",1984,1
308,"2018-03-26 07:11:50","2018-03-26 07:16:58",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26206,"Annual Membership","Subscriber",1987,2
268,"2018-03-26 07:20:40","2018-03-26 07:25:08",3203,"Hamilton Park",40.727595966,-74.044247311,3187,"Warren St",40.7211236,-74.03805095,31914,"Annual Membership","Subscriber",1971,1
191,"2018-03-26 07:21:02","2018-03-26 07:24:13",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3183,"Exchange Place",40.7162469,-74.0334588,26226,"Annual Membership","Subscriber",1968,1
393,"2018-03-26 07:22:00","2018-03-26 07:28:33",3639,"Harborside",40.7192517,-74.034234,3638,"Washington St",40.7242941,-74.0354826,26159,"$25 Off Annual Membership","Subscriber",1990,1
157,"2018-03-26 07:24:22","2018-03-26 07:26:59",3214,"Essex Light Rail",40.7127742,-74.0364857,3183,"Exchange Place",40.7162469,-74.0334588,31811,"Annual Membership","Subscriber",1984,1
158,"2018-03-26 07:24:29","2018-03-26 07:27:07",3213,"Van Vorst Park",40.71848892,-74.047726625,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31772,"Annual Membership from Citi Bike App","Subscriber",1984,1
256,"2018-03-26 07:24:45","2018-03-26 07:29:02",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31728,"Annual Membership","Subscriber",1991,1
