"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","name_localizedValue0","usertype","birth year","gender"
691,"2018-02-27 16:27:39","2018-02-27 16:39:10",3192,"Liberty Light Rail",40.7112423,-74.0557013,3214,"Essex Light Rail",40.7127742,-74.0364857,29454,"$25 Off Annual Membership","Subscriber",1986,1
259,"2018-02-27 16:28:05","2018-02-27 16:32:24",3639,"Harborside",40.7192517,-74.034234,3202,"Newport PATH",40.7272235,-74.0337589,31717,"Annual Membership","Subscriber",1974,1
143,"2018-02-27 16:31:04","2018-02-27 16:33:28",3187,"Warren St",40.7211236,-74.03805095,3638,"Washington St",40.7242941,-74.0354826,26301,"Annual Membership","Subscriber",1980,1
318,"2018-02-27 16:34:59","2018-02-27 16:40:17",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,29523,"Annual Membership","Subscriber",1972,1
1233,"2018-02-27 16:36:49","2018-02-27 16:57:22",3184,"Paulus Hook",40.7141454,-74.0335519,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31763,"Annual Membership","Subscriber",1983,1
246,"2018-02-27 16:39:33","2018-02-27 16:43:39",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26173,"Annual Membership","Subscriber",1985,1
269,"2018-02-27 16:43:56","2018-02-27 16:48:25",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29634,"Annual Membership","Subscriber",1978,1
185,"2018-02-27 16:47:07","2018-02-27 16:50:13",3187,"Warren St",40.7211236,-74.03805095,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31773,"Annual Membership from Citi Bike App","Subscriber",1986,1
212,"2018-02-27 16:49:29","2018-02-27 16:53:01",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3195,"Sip Ave",40.73074262530658,-74.06378388404846,31739,"Annual Membership","Subscriber",1977,2
414,"2018-02-27 16:51:22","2018-02-27 16:58:17",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3280,"Astor Place",40.71928220070702,-74.07126188278198,29640,"Annual Membership","Subscriber",1971,1
598,"2018-02-27 16:52:07","2018-02-27 17:02:06",3184,"Paulus Hook",40.7141454,-74.0335519,3203,"Hamilton Park",40.727595966,-74.044247311,31731,"Annual Membership","Subscriber",1970,1
189,"2018-02-27 16:52:39","2018-02-27 16:55:49",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,26173,"Annual Membership","Subscriber",1969,1
340,"2018-02-27 16:54:38","2018-02-27 17:00:19",3203,"Hamilton Park",40.727595966,-74.044247311,3187,"Warren St",40.7211236,-74.03805095,31842,"Annual Membership","Subscriber",1979,1
168,"2018-02-27 16:54:53","2018-02-27 16:57:41",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29624,"Join Citi Bike for $14.95/month","Subscriber",1983,1
560,"2018-02-27 16:56:44","2018-02-27 17:06:05",3202,"Newport PATH",40.7272235,-74.0337589,3203,"Hamilton Park",40.727595966,-74.044247311,29256,"Annual Membership","Subscriber",1956,1
135,"2018-02-27 16:58:02","2018-02-27 17:00:17",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,31773,"Annual Membership","Subscriber",1982,1
209,"2018-02-27 16:59:11","2018-02-27 17:02:41",3183,"Exchange Place",40.7162469,-74.0334588,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,26166,"Join Citi Bike for $14/month","Subscriber",1985,1
384,"2018-02-27 17:00:55","2018-02-27 17:07:19",3638,"Washington St",40.7242941,-74.0354826,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29499,"Annual Membership","Subscriber",1959,1
817,"2018-02-27 17:01:42","2018-02-27 17:15:19",3206,"Hilltop",40.7311689,-74.0575736,3481,"York St",40.71649,-74.04105,31911,"Annual Membership","Subscriber",1985,1
1108,"2018-02-27 17:01:51","2018-02-27 17:20:19",3639,"Harborside",40.7192517,-74.034234,3195,"Sip Ave",40.73074262530658,-74.06378388404846,26229,"Annual Membership","Subscriber",1986,1
372,"2018-02-27 17:03:25","2018-02-27 17:09:38",3639,"Harborside",40.7192517,-74.034234,3203,"Hamilton Park",40.727595966,-74.044247311,29667,"$25 Off Annual Membership","Subscriber",1983,1
364,"2018-02-27 17:03:44","2018-02-27 17:09:48",3202,"Newport PATH",40.7272235,-74.0337589,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,31918,"Annual Membership","Subscriber",1968,1
404,"2018-02-27 17:04:43","2018-02-27 17:11:27",3183,"Exchange Place",40.7162469,-74.0334588,3199,"Newport Pkwy",40.7287448,-74.0321082,31777,"Annual Membership","Subscriber",1941,2
369,"2018-02-27 17:06:41","2018-02-27 17:12:50",3183,"Exchange Place",40.7162469,-74.0334588,3213,"Van Vorst Park",40.71848892,-74.047726625,31859,"Annual Membership","Subscriber",1981,1
715,"2018-02-27 17:07:47","2018-02-27 17:19:42",3187,"Warren St",40.7211236,-74.03805095,3203,"Hamilton Park",40.727595966,-74.044247311,31842,"Annual Membership","Subscriber",1979,1
466,"2018-02-27 17:07:56","2018-02-27 17:15:42",3184,"Paulus Hook",40.7141454,-74.0335519,3192,"Liberty Light Rail",40.7112423,-74.0557013,26192,"Annual Membership","Subscriber",1972,1
198,"2018-02-27 17:08:13","2018-02-27 17:11:32",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3194,"McGinley Square",40.7253399253558,-74.06762212514877,31875,"Join Citi Bike for $14.95/month","Subscriber",1985,1
788,"2018-02-27 17:09:15","2018-02-27 17:22:24",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3200,"MLK Light Rail",40.7111305,-74.0788855,26289,"Annual Membership","Subscriber",1977,1
466,"2018-02-27 17:09:17","2018-02-27 17:17:04",3184,"Paulus Hook",40.7141454,-74.0335519,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,29492,"Annual Membership","Subscriber",1979,1
210,"2018-02-27 17:10:21","2018-02-27 17:13:51",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,29511,"Annual Membership","Subscriber",1980,1
238,"2018-02-27 17:10:52","2018-02-27 17:14:50",3639,"Harborside",40.7192517,-74.034234,3202,"Newport PATH",40.7272235,-74.0337589,26223,"Annual Membership","Subscriber",1963,1
637,"2018-02-27 17:10:56","2018-02-27 17:21:33",3212,"Christ Hospital",40.734785818,-74.050443636,3203,"Hamilton Park",40.727595966,-74.044247311,29619,"Annual Membership","Subscriber",1976,1
357,"2018-02-27 17:12:09","2018-02-27 17:18:07",3214,"Essex Light Rail",40.7127742,-74.0364857,3185,"City Hall",40.7177325,-74.043845,31933,"Annual Membership","Subscriber",1957,1
645,"2018-02-27 17:12:50","2018-02-27 17:23:36",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3191,"Union St",40.7182113,-74.0836394,31689,"Annual Membership from Citi Bike App","Subscriber",1983,1
439,"2018-02-27 17:14:43","2018-02-27 17:22:02",3202,"Newport PATH",40.7272235,-74.0337589,3184,"Paulus Hook",40.7141454,-74.0335519,31929,"Annual Membership","Subscriber",1981,1
331,"2018-02-27 17:15:02","2018-02-27 17:20:33",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,29587,"Annual Membership","Subscriber",1990,1
676,"2018-02-27 17:15:23","2018-02-27 17:26:40",3640,"Journal Square",40.73367,-74.0625,3211,"Newark Ave",40.72152515,-74.046304543,29681,"Join Citi Bike for $14.95/month","Subscriber",1970,2
521,"2018-02-27 17:16:29","2018-02-27 17:25:10",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3210,"Pershing Field",40.742677141,-74.051788633,29628,"Annual Membership","Subscriber",1984,1
1509,"2018-02-27 17:16:50","2018-02-27 17:42:00",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,29608,"$25 Off Annual Membership","Subscriber",1997,2
198,"2018-02-27 17:18:14","2018-02-27 17:21:33",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3194,"McGinley Square",40.7253399253558,-74.06762212514877,26181,"Annual Membership","Subscriber",1990,1
393,"2018-02-27 17:21:42","2018-02-27 17:28:15",3214,"Essex Light Rail",40.7127742,-74.0364857,3187,"Warren St",40.7211236,-74.03805095,29284,"Annual Membership","Subscriber",1984,1
628,"2018-02-27 17:23:09","2018-02-27 17:33:38",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,29655,"Annual Membership","Subscriber",1983,1
261,"2018-02-27 17:23:12","2018-02-27 17:27:34",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,26190,"Annual Membership","Subscriber",1981,2
501,"2018-02-27 17:25:45","2018-02-27 17:34:06",3202,"Newport PATH",40.7272235,-74.0337589,3184,"Paulus Hook",40.7141454,-74.0335519,31719,"Annual Membership","Subscriber",1970,1
298,"2018-02-27 17:26:14","2018-02-27 17:31:12",3639,"Harborside",40.7192517,-74.034234,3199,"Newport Pkwy",40.7287448,-74.0321082,29445,"Annual Membership","Subscriber",1958,1
1601,"2018-02-27 17:27:17","2018-02-27 17:53:58",3183,"Exchange Place",40.7162469,-74.0334588,3640,"Journal Square",40.73367,-74.0625,26174,"Annual Membership","Subscriber",1981,1
173,"2018-02-27 17:27:25","2018-02-27 17:30:19",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3211,"Newark Ave",40.72152515,-74.046304543,31721,"Annual Membership","Subscriber",1982,2
249,"2018-02-27 17:27:57","2018-02-27 17:32:06",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31817,"Annual Membership","Subscriber",1968,1
212,"2018-02-27 17:28:33","2018-02-27 17:32:06",3184,"Paulus Hook",40.7141454,-74.0335519,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31925,"Annual Membership from Citi Bike App","Subscriber",1967,1
657,"2018-02-27 17:28:48","2018-02-27 17:39:46",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3192,"Liberty Light Rail",40.7112423,-74.0557013,31763,"Annual Membership","Subscriber",1966,2
543,"2018-02-27 17:28:51","2018-02-27 17:37:54",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3210,"Pershing Field",40.742677141,-74.051788633,31822,"Annual Membership from Citi Bike App","Subscriber",1995,2
440,"2018-02-27 17:28:53","2018-02-27 17:36:13",3183,"Exchange Place",40.7162469,-74.0334588,3203,"Hamilton Park",40.727595966,-74.044247311,26201,"Annual Membership","Subscriber",1956,1
164,"2018-02-27 17:29:08","2018-02-27 17:31:53",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3185,"City Hall",40.7177325,-74.043845,31813,"Annual Membership","Subscriber",1978,1
133,"2018-02-27 17:29:18","2018-02-27 17:31:31",3199,"Newport Pkwy",40.7287448,-74.0321082,3202,"Newport PATH",40.7272235,-74.0337589,31926,"Annual Membership","Subscriber",1991,1
189,"2018-02-27 17:31:15","2018-02-27 17:34:24",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,29499,"Annual Membership","Subscriber",1975,1
217,"2018-02-27 17:32:24","2018-02-27 17:36:02",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29606,"Annual Membership from Citi Bike App","Subscriber",1989,1
410,"2018-02-27 17:32:43","2018-02-27 17:39:34",3183,"Exchange Place",40.7162469,-74.0334588,3638,"Washington St",40.7242941,-74.0354826,31865,"Annual Membership from Citi Bike App","Subscriber",1989,2
248,"2018-02-27 17:32:56","2018-02-27 17:37:04",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,31715,"FREE Bonus Month with Annual Membership","Subscriber",1975,2
232,"2018-02-27 17:33:18","2018-02-27 17:37:10",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,29237,"Annual Membership","Subscriber",1984,1
2562,"2018-02-27 17:34:44","2018-02-27 18:17:27",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29513,"Join Citi Bike for $14.95/month","Subscriber",1983,1
242,"2018-02-27 17:34:59","2018-02-27 17:39:02",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29518,"Annual Membership","Subscriber",1965,1
525,"2018-02-27 17:36:42","2018-02-27 17:45:28",3183,"Exchange Place",40.7162469,-74.0334588,3209,"Brunswick St",40.7241765,-74.0506564,29244,"Annual Membership","Subscriber",1994,1
81,"2018-02-27 17:37:13","2018-02-27 17:38:35",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,31680,"Annual Membership","Subscriber",1982,2
216,"2018-02-27 17:37:13","2018-02-27 17:40:50",3638,"Washington St",40.7242941,-74.0354826,3639,"Harborside",40.7192517,-74.034234,26301,"Annual Membership","Subscriber",1989,1
346,"2018-02-27 17:37:15","2018-02-27 17:43:02",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3202,"Newport PATH",40.7272235,-74.0337589,26168,"Annual Membership","Subscriber",1981,1
222,"2018-02-27 17:37:41","2018-02-27 17:41:23",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3203,"Hamilton Park",40.727595966,-74.044247311,26197,"Annual Membership","Subscriber",1981,1
238,"2018-02-27 17:38:11","2018-02-27 17:42:09",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,31716,"FREE Bonus Month with Annual Membership","Subscriber",1979,1
197,"2018-02-27 17:38:36","2018-02-27 17:41:54",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29676,"Annual Membership","Subscriber",1990,1
232,"2018-02-27 17:38:54","2018-02-27 17:42:46",3185,"City Hall",40.7177325,-74.043845,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29579,"Join Citi Bike for $14.95/month","Subscriber",1968,2
216,"2018-02-27 17:38:58","2018-02-27 17:42:35",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,31708,"Annual Membership","Subscriber",1985,2
130,"2018-02-27 17:38:59","2018-02-27 17:41:10",3185,"City Hall",40.7177325,-74.043845,3481,"York St",40.71649,-74.04105,31813,"Annual Membership","Subscriber",1978,1
253,"2018-02-27 17:39:30","2018-02-27 17:43:43",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3203,"Hamilton Park",40.727595966,-74.044247311,31728,"Annual Membership","Subscriber",1977,2
272,"2018-02-27 17:39:31","2018-02-27 17:44:03",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3194,"McGinley Square",40.7253399253558,-74.06762212514877,31683,"$25 Off Annual Membership","Subscriber",1985,2
104,"2018-02-27 17:40:02","2018-02-27 17:41:47",3184,"Paulus Hook",40.7141454,-74.0335519,3183,"Exchange Place",40.7162469,-74.0334588,31719,"Annual Membership","Subscriber",1982,1
336,"2018-02-27 17:42:08","2018-02-27 17:47:44",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,29536,"Annual Membership","Subscriber",1962,1
78,"2018-02-27 17:42:56","2018-02-27 17:44:15",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31849,"Annual Membership from Citi Bike App","Subscriber",1977,1
326,"2018-02-27 17:43:54","2018-02-27 17:49:20",3203,"Hamilton Park",40.727595966,-74.044247311,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,31842,"Annual Membership","Subscriber",1982,2
263,"2018-02-27 17:45:32","2018-02-27 17:49:55",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,31849,"Annual Membership","Subscriber",1985,1
169,"2018-02-27 17:45:37","2018-02-27 17:48:26",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,29593,"Annual Membership","Subscriber",1968,1
269,"2018-02-27 17:45:46","2018-02-27 17:50:16",3202,"Newport PATH",40.7272235,-74.0337589,3203,"Hamilton Park",40.727595966,-74.044247311,31717,"Annual Membership","Subscriber",1977,1
199,"2018-02-27 17:45:59","2018-02-27 17:49:18",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,31690,"Annual Membership","Subscriber",1986,1
364,"2018-02-27 17:46:01","2018-02-27 17:52:05",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31817,"Annual Membership","Subscriber",1984,1
234,"2018-02-27 17:46:02","2018-02-27 17:49:57",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29666,"Annual Membership","Subscriber",1974,1
213,"2018-02-27 17:46:49","2018-02-27 17:50:23",3481,"York St",40.71649,-74.04105,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31911,"Annual Membership","Subscriber",1982,2
449,"2018-02-27 17:48:34","2018-02-27 17:56:04",3203,"Hamilton Park",40.727595966,-74.044247311,3202,"Newport PATH",40.7272235,-74.0337589,29256,"Annual Membership","Subscriber",1988,1
234,"2018-02-27 17:48:37","2018-02-27 17:52:31",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,29270,"Annual Membership","Subscriber",1978,2
1900,"2018-02-27 17:49:07","2018-02-27 18:20:48",3183,"Exchange Place",40.7162469,-74.0334588,3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,31799,"Join Citi Bike for $14.95/month","Subscriber",1976,1
352,"2018-02-27 17:49:10","2018-02-27 17:55:03",3639,"Harborside",40.7192517,-74.034234,3202,"Newport PATH",40.7272235,-74.0337589,26301,"Annual Membership","Subscriber",1962,1
301,"2018-02-27 17:49:19","2018-02-27 17:54:21",3199,"Newport Pkwy",40.7287448,-74.0321082,3187,"Warren St",40.7211236,-74.03805095,29669,"Annual Membership","Subscriber",1986,2
452,"2018-02-27 17:49:45","2018-02-27 17:57:17",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3192,"Liberty Light Rail",40.7112423,-74.0557013,29591,"Join Citi Bike for $14.95/month","Subscriber",1969,1
288,"2018-02-27 17:49:51","2018-02-27 17:54:39",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3203,"Hamilton Park",40.727595966,-74.044247311,29221,"Annual Membership","Subscriber",1977,2
1732,"2018-02-27 17:49:59","2018-02-27 18:18:51",3184,"Paulus Hook",40.7141454,-74.0335519,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,31678,"Annual Membership","Subscriber",1962,1
536,"2018-02-27 17:50:35","2018-02-27 17:59:31",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,29641,"Annual Membership","Subscriber",1972,1
109,"2018-02-27 17:51:17","2018-02-27 17:53:07",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,31766,"Annual Membership","Subscriber",1991,1
906,"2018-02-27 17:53:25","2018-02-27 18:08:31",3184,"Paulus Hook",40.7141454,-74.0335519,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,26272,"Annual Membership","Subscriber",1976,1
195,"2018-02-27 17:53:40","2018-02-27 17:56:56",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,31911,"Annual Membership","Subscriber",1971,1
131,"2018-02-27 17:53:41","2018-02-27 17:55:53",3211,"Newark Ave",40.72152515,-74.046304543,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,31721,"Join Citi Bike for $14.95/month","Subscriber",1982,1
411,"2018-02-27 17:53:50","2018-02-27 18:00:41",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31811,"Annual Membership from Citi Bike App","Subscriber",1992,1
342,"2018-02-27 17:54:06","2018-02-27 17:59:49",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,31817,"Annual Membership","Subscriber",1983,1
202,"2018-02-27 17:54:08","2018-02-27 17:57:31",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,31713,"Annual Membership","Subscriber",NULL,0
628,"2018-02-27 17:55:02","2018-02-27 18:05:30",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3191,"Union St",40.7182113,-74.0836394,29603,"Annual Membership","Subscriber",1958,1
120,"2018-02-27 17:55:08","2018-02-27 17:57:08",3202,"Newport PATH",40.7272235,-74.0337589,3199,"Newport Pkwy",40.7287448,-74.0321082,29240,"Annual Membership","Subscriber",1980,2
276,"2018-02-27 17:55:28","2018-02-27 18:00:04",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26201,"$25 Off Annual Membership","Subscriber",1980,1
1061,"2018-02-27 17:55:55","2018-02-27 18:13:36",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3185,"City Hall",40.7177325,-74.043845,29235,"Annual Membership","Subscriber",1987,1
573,"2018-02-27 17:56:00","2018-02-27 18:05:33",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,29620,"Annual Membership","Subscriber",1983,2
654,"2018-02-27 17:56:06","2018-02-27 18:07:01",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3195,"Sip Ave",40.73074262530658,-74.06378388404846,29542,"Annual Membership","Subscriber",1967,1
3051,"2018-02-27 17:56:22","2018-02-27 18:47:13",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29621,"Annual Membership","Subscriber",1963,1
136,"2018-02-27 17:58:02","2018-02-27 18:00:18",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3639,"Harborside",40.7192517,-74.034234,29243,"Annual Membership","Subscriber",1960,1
254,"2018-02-27 17:58:05","2018-02-27 18:02:19",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,31716,"Annual Membership","Subscriber",1973,1
459,"2018-02-27 17:58:20","2018-02-27 18:06:00",3202,"Newport PATH",40.7272235,-74.0337589,3639,"Harborside",40.7192517,-74.034234,31706,"Annual Membership","Subscriber",1989,1
153,"2018-02-27 17:59:29","2018-02-27 18:02:02",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3211,"Newark Ave",40.72152515,-74.046304543,29634,"Annual Membership","Subscriber",1980,1
387,"2018-02-27 18:01:04","2018-02-27 18:07:32",3639,"Harborside",40.7192517,-74.034234,3202,"Newport PATH",40.7272235,-74.0337589,29243,"Annual Membership","Subscriber",1962,1
353,"2018-02-27 18:02:15","2018-02-27 18:08:09",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3207,"Oakland Ave",40.7376037,-74.0524783,26210,"$25 Off Annual Membership","Subscriber",1989,1
292,"2018-02-27 18:02:51","2018-02-27 18:07:43",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26190,"FREE Bonus Month with Annual Membership","Subscriber",1986,2
373,"2018-02-27 18:03:12","2018-02-27 18:09:26",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3207,"Oakland Ave",40.7376037,-74.0524783,31739,"Annual Membership","Subscriber",1982,2
440,"2018-02-27 18:04:21","2018-02-27 18:11:41",3640,"Journal Square",40.73367,-74.0625,3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,26174,"Annual Membership","Subscriber",1982,1
285,"2018-02-27 18:05:13","2018-02-27 18:09:58",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29511,"Annual Membership from Citi Bike App","Subscriber",1983,1
404,"2018-02-27 18:06:14","2018-02-27 18:12:59",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3210,"Pershing Field",40.742677141,-74.051788633,26172,"Annual Membership","Subscriber",1987,1
82,"2018-02-27 18:06:22","2018-02-27 18:07:44",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26201,"$25 Off Annual Membership","Subscriber",NULL,0
562,"2018-02-27 18:07:55","2018-02-27 18:17:17",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,31954,"$25 Off Annual Membership","Subscriber",NULL,0
427,"2018-02-27 18:08:10","2018-02-27 18:15:18",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3210,"Pershing Field",40.742677141,-74.051788633,29673,"$25 Off Annual Membership","Subscriber",1985,1
139,"2018-02-27 18:08:41","2018-02-27 18:11:01",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3213,"Van Vorst Park",40.71848892,-74.047726625,31759,"Annual Membership","Subscriber",1977,1
1202,"2018-02-27 18:10:30","2018-02-27 18:30:33",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3207,"Oakland Ave",40.7376037,-74.0524783,31735,"Annual Membership","Subscriber",1981,1
1012,"2018-02-27 18:11:13","2018-02-27 18:28:05",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3196,"Riverview Park",40.7443187,-74.0439909,31747,"Annual Membership","Subscriber",1979,1
241,"2018-02-27 18:11:20","2018-02-27 18:15:21",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29205,"Annual Membership","Subscriber",1985,1
312,"2018-02-27 18:11:21","2018-02-27 18:16:33",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29587,"Annual Membership","Subscriber",1986,2
222,"2018-02-27 18:12:24","2018-02-27 18:16:07",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31704,"Annual Membership","Subscriber",1981,0
864,"2018-02-27 18:12:41","2018-02-27 18:27:05",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3194,"McGinley Square",40.7253399253558,-74.06762212514877,33372,"Annual Membership","Subscriber",1991,1
240,"2018-02-27 18:12:49","2018-02-27 18:16:49",3183,"Exchange Place",40.7162469,-74.0334588,3267,"Morris Canal",40.7124188237569,-74.03852552175522,31675,"Annual Membership","Subscriber",1955,1
415,"2018-02-27 18:13:20","2018-02-27 18:20:15",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3194,"McGinley Square",40.7253399253558,-74.06762212514877,31779,"Annual Membership","Subscriber",1970,1
690,"2018-02-27 18:13:26","2018-02-27 18:24:57",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3191,"Union St",40.7182113,-74.0836394,31884,"Annual Membership","Subscriber",1990,1
